Açailândia, MA;população 108.765;0,1%
Afonso Cunha, MA;população 6.277;0%
Água Doce do Maranhão, MA;população 12.146;0%
Alcântara, MA;população 21.652;0%
Aldeias Altas, MA;população 25.509;0,1%
Altamira do Maranhão, MA;população 11.699;0%
Alto Alegre do Maranhão, MA;população 26.056;0,1%
Alto Alegre do Pindaré, MA;população 31.271;0,3%
Alto Parnaíba, MA;população 10.931;0,1%
Amapá do Maranhão, MA;população 6.731;0,1%
Amarante do Maranhão, MA;população 39.974;0,1%
Anajatuba, MA;população 26.618;0,1%
Anapurus, MA;população 15.057;0%
Apicum-Açu, MA;população 17.712;0%
Araguanã, MA;população 14.843;0%
Araioses, MA;população 44.800;0,1%
Arame, MA;população 31.944;0%
Arari, MA;população 29.096;0%
Axixá, MA;população 11.780;0,2%
Bacabal, MA;população 102.265;0,2%
Bacabeira, MA;população 16.276;0%
Bacuri, MA;população 17.280;0%
Bacurituba, MA;população 5.477;0,1%
Balsas, MA;população 90.679;0,1%
Barão de Grajaú, MA;população 18.223;0,2%
Barra do Corda, MA;população 85.603;0,1%
Barreirinhas, MA;população 59.623;0,1%
Belágua, MA;população 7.191;0,1%
Bela Vista do Maranhão, MA;população 10.836;0%
Benedito Leite, MA;população 5.515;0%
Bequimão, MA;população 20.837;0%
Bernardo do Mearim, MA;população 5.860;0,1%
Boa Vista do Gurupi, MA;população 8.816;0,1%
Bom Jardim, MA;população 40.405;0,1%
Bom Jesus das Selvas, MA;população 32.133;0%
Bom Lugar, MA;população 15.655;0%
Brejo, MA;população 35.124;0,1%
Brejo de Areia, MA;população 4.291;0,1%
Buriti, MA;população 27.864;0,1%
Buriti Bravo, MA;população 23.308;0,1%
Buriticupu, MA;população 69.548;0,1%
Buritirana, MA;população 15.055;0,1%
Cachoeira Grande, MA;população 8.762;0,1%
Cajapió, MA;população 10.876;0%
Cajari, MA;população 18.850;0%
Campestre do Maranhão, MA;população 13.921;0,2%
Cândido Mendes, MA;população 19.567;0%
Cantanhede, MA;população 21.299;0,3%
Capinzal do Norte, MA;população 10.725;0,1%
Carolina, MA;população 23.902;0%
Carutapera, MA;população 23.021;0%
Caxias, MA;população 160.291;0,1%
Cedral, MA;população 10.435;0%
Central do Maranhão, MA;população 8.354;0,1%
Centro do Guilherme, MA;população 12.713;0%
Centro Novo do Maranhão, MA;população 20.707;0,2%
Chapadinha, MA;população 76.972;0,1%
Cidelândia, MA;população 14.238;0,1%
Codó, MA;população 119.962;0,1%
Coelho Neto, MA;população 48.078;0,1%
Colinas, MA;população 40.097;0,1%
Conceição do Lago-Açu, MA;população 15.554;0%
Coroatá, MA;população 63.497;0,1%
Cururupu, MA;população 31.027;0%
Davinópolis, MA;população 12.650;0,2%
Dom Pedro, MA;população 22.863;0,1%
Duque Bacelar, MA;população 11.015;0%
Esperantinópolis, MA;população 17.238;0,1%
Estreito, MA;população 39.805;0,2%
Feira Nova do Maranhão, MA;população 8.293;0,1%
Fernando Falcão, MA;população 9.932;0%
Formosa da Serra Negra, MA;população 18.337;0,2%
Fortaleza dos Nogueiras, MA;população 12.360;0,2%
Fortuna, MA;população 15.226;0,2%
Godofredo Viana, MA;população 11.262;0%
Gonçalves Dias, MA;população 17.576;0%
Governador Archer, MA;população 10.531;0,1%
Governador Edison Lobão, MA;população 17.430;0%
Governador Eugênio Barros, MA;população 16.386;0%
Governador Luiz Rocha, MA;população 7.580;0,1%
Governador Newton Bello, MA;população 10.060;0,3%
Governador Nunes Freire, MA;população 25.188;0%
Graça Aranha, MA;população 6.147;0,1%
Grajaú, MA;população 66.013;0,1%
Guimarães, MA;população 11.881;0,2%
Humberto de Campos, MA;população 27.679;0%
Icatu, MA;população 26.240;0%
Igarapé do Meio, MA;população 13.567;0%
Igarapé Grande, MA;população 11.533;0%
Imperatriz, MA;população 252.320;0,1%
Itaipava do Grajaú, MA;população 14.298;0%
Itapecuru Mirim, MA;população 65.713;0%
Itinga do Maranhão, MA;população 25.357;0,1%
Jatobá, MA;população 9.596;0,1%
Jenipapo dos Vieiras, MA;população 16.015;0%
João Lisboa, MA;população 23.338;0,1%
Joselândia, MA;população 15.792;0,1%
Junco do Maranhão, MA;população 3.539;0,1%
Lago da Pedra, MA;população 48.511;0,1%
Lago do Junco, MA;população 10.565;0%
Lago Verde, MA;população 15.820;0,1%
Lagoa do Mato, MA;população 11.005;0%
Lago dos Rodrigues, MA;população 8.745;0,1%
Lagoa Grande do Maranhão, MA;população 12.822;0,3%
Lajeado Novo, MA;população 7.287;0,1%
Lima Campos, MA;população 11.612;0%
Loreto, MA;população 11.795;0,3%
Luís Domingues, MA;população 6.744;0%
Magalhães de Almeida, MA;população 18.982;0,3%
Maracaçumé, MA;população 20.549;0%
Marajá do Sena, MA;população 7.689;0,2%
Maranhãozinho, MA;população 15.384;0,1%
Mata Roma, MA;população 16.169;0%
Matinha, MA;população 22.673;0,1%
Matões, MA;população 32.773;0,1%
Matões do Norte, MA;população 15.758;0,7%
Milagres do Maranhão, MA;população 8.261;0,1%
Mirador, MA;população 20.586;0%
Miranda do Norte, MA;população 26.979;0,1%
Mirinzal, MA;população 14.570;0%
Monção, MA;população 32.516;0%
Montes Altos, MA;população 9.102;0,1%
Morros, MA;população 18.747;0%
Nina Rodrigues, MA;população 13.746;0,3%
Nova Colinas, MA;população 5.183;0,1%
Nova Iorque, MA;população 4.595;0,1%
Nova Olinda do Maranhão, MA;população 20.184;0%
Olho d'Água das Cunhãs, MA;população 19.009;0%
Olinda Nova do Maranhão, MA;população 14.110;0%
Paço do Lumiar, MA;população 115.693;0,1%
Palmeirândia, MA;população 19.213;0%
Paraibano, MA;população 20.768;0,3%
Parnarama, MA;população 34.018;0%
Passagem Franca, MA;população 18.387;0,1%
Pastos Bons, MA;população 18.848;0,1%
Paulino Neves, MA;população 15.427;0%
Paulo Ramos, MA;população 20.539;0,2%
Pedreiras, MA;população 38.582;0%
Pedro do Rosário, MA;população 24.183;0%
Penalva, MA;população 36.899;0%
Peri Mirim, MA;população 13.989;0,3%
Peritoró, MA;população 22.369;0,1%
Pindaré-Mirim, MA;população 32.037;0,1%
Pinheiro, MA;população 80.917;0,1%
Pio XII, MA;população 21.333;0,1%
Pirapemas, MA;população 18.053;0%
Poção de Pedras, MA;população 18.191;0,1%
Porto Franco, MA;população 22.956;0%
Porto Rico do Maranhão, MA;população 5.909;0,1%
Presidente Dutra, MA;população 46.369;0,1%
Presidente Juscelino, MA;população 12.255;0,1%
Presidente Médici, MA;população 6.755;0,1%
Presidente Sarney, MA;população 18.210;0%
Presidente Vargas, MA;população 11.206;0,2%
Primeira Cruz, MA;população 14.758;0%
Raposa, MA;população 29.167;0,1%
Riachão, MA;população 19.926;0,2%
Ribamar Fiquene, MA;população 7.563;0,1%
Rosário, MA;população 41.349;0%
Sambaíba, MA;população 5.546;0,1%
Santa Filomena do Maranhão, MA;população 7.503;0,1%
Santa Helena, MA;população 40.518;0%
Santa Inês, MA;população 82.680;0%
Santa Luzia, MA;população 75.762;0,1%
Santa Luzia do Paruá, MA;população 24.507;0,1%
Santa Quitéria do Maranhão, MA;população 24.879;0,2%
Santa Rita, MA;população 35.364;0%
Santana do Maranhão, MA;população 12.761;0%
Santo Amaro do Maranhão, MA;população 15.110;0,4%
Santo Antônio dos Lopes, MA;população 14.270;0,1%
São Benedito do Rio Preto, MA;população 18.189;0,1%
São Bento, MA;população 43.447;0,1%
São Bernardo, MA;população 27.599;0%
São Domingos do Azeitão, MA;população 7.187;0%
São Domingos do Maranhão, MA;população 33.716;0%
São Félix de Balsas, MA;população 4.554;0,1%
São Francisco do Brejão, MA;população 11.242;0%
São Francisco do Maranhão, MA;população 11.961;0%
São João Batista, MA;população 20.195;0%
São João do Carú, MA;população 15.558;0,2%
São João do Paraíso, MA;população 10.933;0,1%
São João do Soter, MA;população 17.956;0%
São João dos Patos, MA;população 25.287;0,1%
São José de Ribamar, MA;população 172.402;0,1%
São José dos Basílios, MA;população 7.501;0,1%
São Luís, MA;população 1.064.197;0,1%
São Luís Gonzaga do Maranhão, MA;população 18.807;0,1%
São Mateus do Maranhão, MA;população 40.341;0,2%
São Pedro da Água Branca, MA;população 12.349;0%
São Pedro dos Crentes, MA;população 4.542;0,1%
São Raimundo das Mangabeiras, MA;população 18.255;0,1%
São Raimundo do Doca Bezerra, MA;população 5.387;0%
São Roberto, MA;população 6.432;0,1%
São Vicente Ferrer, MA;população 21.591;0,3%
Satubinha, MA;população 13.231;0%
Senador Alexandre Costa, MA;população 10.763;0%
Senador La Rocque, MA;população 14.195;0%
Serrano do Maranhão, MA;população 10.758;0,3%
Sítio Novo, MA;população 17.559;0,1%
Sucupira do Norte, MA;população 10.444;0%
Sucupira do Riachão, MA;população 5.519;0,1%
Tasso Fragoso, MA;população 8.219;0,1%
Timbiras, MA;população 28.442;0,1%
Timon, MA;população 163.342;0,1%
Trizidela do Vale, MA;população 20.747;0%
Tufilândia, MA;população 5.699;0,2%
Tuntum, MA;população 40.566;0%
Turiaçu, MA;população 34.694;0,1%
Turilândia, MA;população 24.559;0%
Tutóia, MA;população 56.501;0,2%
Urbano Santos, MA;população 31.840;0,1%
Vargem Grande, MA;população 53.918;0,1%
Viana, MA;população 50.976;0%
Vila Nova dos Martírios, MA;população 12.661;0,2%
Vitória do Mearim, MA;população 31.923;0%
Vitorino Freire, MA;população 30.937;0,2%
Zé Doca, MA;população 50.190;0,1%
Acauã, PI;população 6.913;0,1%
Agricolândia, PI;população 5.087;0,1%
Água Branca, PI;população 16.944;0,1%
Alagoinha do Piauí, PI;população 7.485;0%
Alegrete do Piauí, PI;população 5.215;0%
Alto Longá, PI;população 13.967;0,1%
Altos, PI;população 39.625;0%
Alvorada do Gurguéia, PI;população 5.249;0%
Amarante, PI;população 17.305;0%
Angical do Piauí, PI;população 6.697;0,1%
Anísio de Abreu, PI;população 9.531;0%
Antônio Almeida, PI;população 3.097;0%
Aroazes, PI;população 5.773;0,1%
Aroeiras do Itaim, PI;população 2.460;0%
Arraial, PI;população 4.678;0%
Assunção do Piauí, PI;população 7.667;0,1%
Avelino Lopes, PI;população 11.390;0%
Baixa Grande do Ribeiro, PI;população 11.123;0%
Barra D'Alcântara, PI;população 3.886;0,1%
Barras, PI;população 45.938;0%
Barreiras do Piauí, PI;população 3.283;0%
Barro Duro, PI;população 6.941;0,1%
Batalha, PI;população 26.277;0,1%
Bela Vista do Piauí, PI;população 3.902;0,1%
Belém do Piauí, PI;população 3.440;0%
Beneditinos, PI;população 10.021;0,1%
Bertolínia, PI;população 5.396;0%
Betânia do Piauí, PI;população 6.092;0,1%
Boa Hora, PI;população 6.560;0%
Bocaina, PI;população 4.431;0%
Bom Jesus, PI;população 24.092;0,1%
Bom Princípio do Piauí, PI;população 5.474;0,1%
Bonfim do Piauí, PI;população 5.531;0%
Boqueirão do Piauí, PI;população 6.359;0,1%
Brasileira, PI;população 8.139;0,1%
Brejo do Piauí, PI;população 3.714;0,1%
Buriti dos Lopes, PI;população 19.386;0,1%
Buriti dos Montes, PI;população 8.165;0,1%
Cabeceiras do Piauí, PI;população 10.276;0,1%
Cajazeiras do Piauí, PI;população 3.456;0,1%
Cajueiro da Praia, PI;população 7.415;0,1%
Caldeirão Grande do Piauí, PI;população 5.675;0,1%
Campinas do Piauí, PI;população 5.499;0,1%
Campo Alegre do Fidalgo, PI;população 4.883;0%
Campo Grande do Piauí, PI;população 5.775;0%
Campo Largo do Piauí, PI;população 7.058;0%
Campo Maior, PI;população 45.904;0,1%
Canavieira, PI;população 3.911;0%
Canto do Buriti, PI;população 20.619;0%
Capitão de Campos, PI;população 11.208;0%
Capitão Gervásio Oliveira, PI;população 3.993;0%
Caracol, PI;população 10.588;0%
Caraúbas do Piauí, PI;população 5.704;0,1%
Caridade do Piauí, PI;população 4.974;0,1%
Castelo do Piauí, PI;população 18.466;0,1%
Caxingó, PI;população 5.248;0,1%
Cocal, PI;população 27.163;0,1%
Cocal de Telha, PI;população 4.611;0,1%
Cocal dos Alves, PI;população 6.014;0,1%
Coivaras, PI;população 3.916;0,1%
Colônia do Gurguéia, PI;população 6.278;0%
Colônia do Piauí, PI;população 7.522;0,1%
Conceição do Canindé, PI;população 4.532;0,1%
Coronel José Dias, PI;população 4.598;0%
Corrente, PI;população 26.011;0,1%
Cristalândia do Piauí, PI;população 8.069;0%
Cristino Castro, PI;população 10.191;0%
Curimatá, PI;população 11.078;0%
Currais, PI;população 4.829;0%
Curralinhos, PI;população 4.318;0,1%
Curral Novo do Piauí, PI;população 5.059;0,1%
Demerval Lobão, PI;população 13.526;0,1%
Dirceu Arcoverde, PI;população 6.841;0%
Dom Expedito Lopes, PI;população 6.735;0%
Domingos Mourão, PI;população 4.291;0,1%
Dom Inocêncio, PI;população 9.376;0%
Elesbão Veloso, PI;população 14.462;0%
Eliseu Martins, PI;população 4.791;0,1%
Esperantina, PI;população 38.749;0,1%
Fartura do Piauí, PI;população 5.186;0%
Flores do Piauí, PI;população 4.395;0%
Floresta do Piauí, PI;população 2.513;0,1%
Floriano, PI;população 58.702;0,1%
Francinópolis, PI;população 5.268;0,1%
Francisco Ayres, PI;população 4.361;0%
Francisco Macedo, PI;população 3.078;0%
Francisco Santos, PI;população 8.993;0%
Fronteiras, PI;população 11.411;0,1%
Geminiano, PI;população 5.298;0%
Gilbués, PI;população 10.509;0%
Guadalupe, PI;população 10.340;0%
Guaribas, PI;população 4.472;0%
Hugo Napoleão, PI;população 3.811;0,1%
Ilha Grande, PI;população 9.176;0,1%
Inhuma, PI;população 15.032;0%
Ipiranga do Piauí, PI;população 9.569;0,1%
Isaías Coelho, PI;população 8.389;0%
Itainópolis, PI;população 11.330;0,1%
Itaueira, PI;população 10.818;0%
Jacobina do Piauí, PI;população 5.695;0,1%
Jaicós, PI;população 18.585;0%
Jardim do Mulato, PI;população 4.402;0,1%
Jatobá do Piauí, PI;população 4.756;0,1%
Jerumenha, PI;população 4.397;0%
João Costa, PI;população 2.968;0%
Joaquim Pires, PI;população 14.059;0%
Joca Marques, PI;população 5.282;0,1%
José de Freitas, PI;população 38.169;0,1%
Juazeiro do Piauí, PI;população 4.837;0,1%
Júlio Borges, PI;população 5.496;0%
Jurema, PI;população 4.641;0%
Lagoinha do Piauí, PI;população 2.757;0,1%
Lagoa Alegre, PI;população 8.290;0,1%
Lagoa do Barro do Piauí, PI;população 4.570;0%
Lagoa de São Francisco, PI;população 6.590;0,1%
Lagoa do Piauí, PI;população 3.963;0,1%
Lagoa do Sítio, PI;população 5.022;0,1%
Landri Sales, PI;população 5.251;0%
Luís Correia, PI;população 29.415;0%
Luzilândia, PI;população 25.028;0,2%
Madeiro, PI;população 8.075;0,1%
Manoel Emídio, PI;população 5.262;0%
Marcolândia, PI;população 8.186;0,1%
Marcos Parente, PI;população 4.482;0%
Massapê do Piauí, PI;população 6.315;0%
Matias Olímpio, PI;população 10.693;0%
Miguel Alves, PI;população 32.993;0%
Miguel Leão, PI;população 1.239;0,1%
Milton Brandão, PI;população 6.791;0,1%
Monsenhor Gil, PI;população 10.410;0,1%
Monsenhor Hipólito, PI;população 7.565;0%
Monte Alegre do Piauí, PI;população 10.441;0%
Morro Cabeça no Tempo, PI;população 4.077;0%
Morro do Chapéu do Piauí, PI;população 6.641;0,1%
Murici dos Portelas, PI;população 8.846;0,1%
Nazaré do Piauí, PI;população 7.279;0%
Nazária, PI;população 8.330;0,1%
Nossa Senhora de Nazaré, PI;população 4.723;0,1%
Nossa Senhora dos Remédios, PI;população 8.457;0%
Novo Oriente do Piauí, PI;população 6.493;0,1%
Novo Santo Antônio, PI;população 3.371;0,1%
Oeiras, PI;população 36.266;0,1%
Olho D'Água do Piauí, PI;população 2.390;0,1%
Padre Marcos, PI;população 6.742;0%
Paes Landim, PI;população 4.074;0,1%
Pajeú do Piauí, PI;população 3.479;0,1%
Palmeira do Piauí, PI;população 4.988;0%
Palmeirais, PI;população 14.151;0%
Paquetá, PI;população 3.909;0%
Parnaguá, PI;população 10.530;0,2%
Parnaíba, PI;população 149.348;0,1%
Passagem Franca do Piauí, PI;população 4.470;0,1%
Patos do Piauí, PI;população 6.241;0,1%
Pau D'Arco do Piauí, PI;população 3.914;0,1%
Paulistana, PI;população 20.133;0,2%
Pavussu, PI;população 3.645;0%
Pedro II, PI;população 38.014;0%
Pedro Laurentino, PI;população 2.472;0%
Nova Santa Rita, PI;população 4.276;0%
Picos, PI;população 76.309;0,1%
Pimenteiras, PI;população 11.900;0%
Pio IX, PI;população 18.023;0%
Piracuruca, PI;população 28.066;0,1%
Piripiri, PI;população 62.600;0,1%
Porto, PI;população 12.239;0,2%
Porto Alegre do Piauí, PI;população 2.637;0%
Prata do Piauí, PI;população 3.107;0,1%
Queimada Nova, PI;população 8.775;0,1%
Redenção do Gurguéia, PI;população 8.580;0%
Regeneração, PI;população 17.696;0%
Riacho Frio, PI;população 4.255;0%
Ribeira do Piauí, PI;população 4.368;0%
Ribeiro Gonçalves, PI;população 7.112;0%
Rio Grande do Piauí, PI;população 6.328;0%
Santa Cruz do Piauí, PI;população 6.119;0%
Santa Cruz dos Milagres, PI;população 3.910;0,1%
Santa Filomena, PI;população 6.152;0,1%
Santa Luz, PI;população 5.694;0%
Santana do Piauí, PI;população 4.534;0%
Santa Rosa do Piauí, PI;população 5.180;0,1%
Santo Antônio de Lisboa, PI;população 6.215;0%
Santo Antônio dos Milagres, PI;população 2.109;0,1%
Santo Inácio do Piauí, PI;população 3.713;0,1%
São Braz do Piauí, PI;população 4.367;0%
São Félix do Piauí, PI;população 2.931;0,1%
São Francisco de Assis do Piauí, PI;população 5.759;0,1%
São Francisco do Piauí, PI;população 6.332;0%
São Gonçalo do Gurguéia, PI;população 2.942;0%
São Gonçalo do Piauí, PI;população 4.885;0,1%
São João da Canabrava, PI;população 4.516;0%
São João da Fronteira, PI;população 5.873;0,1%
São João da Serra, PI;população 6.101;0,1%
São João da Varjota, PI;população 4.738;0,1%
São João do Arraial, PI;população 7.700;0,1%
São João do Piauí, PI;população 20.077;0,1%
São José do Divino, PI;população 5.237;0,1%
São José do Peixe, PI;população 3.702;0%
São José do Piauí, PI;população 6.615;0%
São Julião, PI;população 5.771;0%
São Lourenço do Piauí, PI;população 4.488;0%
São Luis do Piauí, PI;população 2.593;0%
São Miguel da Baixa Grande, PI;população 2.407;0,1%
São Miguel do Fidalgo, PI;população 2.994;0,1%
São Miguel do Tapuio, PI;população 18.132;0,1%
São Pedro do Piauí, PI;população 13.956;0%
São Raimundo Nonato, PI;população 33.613;0,1%
Sebastião Barros, PI;população 3.475;0%
Sebastião Leal, PI;população 4.199;0%
Sigefredo Pacheco, PI;população 9.799;0,1%
Simões, PI;população 14.393;0%
Simplício Mendes, PI;população 12.385;0%
Socorro do Piauí, PI;população 4.519;0,1%
Sussuapara, PI;população 6.504;0%
Tamboril do Piauí, PI;população 2.839;0,1%
Tanque do Piauí, PI;população 2.694;0,1%
Teresina, PI;população 840.600;0,1%
União, PI;população 43.511;0%
Uruçuí, PI;população 20.902;0%
Valença do Piauí, PI;população 20.555;0,1%
Várzea Branca, PI;população 4.899;0%
Várzea Grande, PI;população 4.339;0,1%
Vera Mendes, PI;população 3.023;0%
Vila Nova do Piauí, PI;população 2.987;0%
Wall Ferraz, PI;população 4.365;0%
Abaiara, CE;população 11.226;0%
Acarape, CE;população 16.153;0,1%
Acaraú, CE;população 60.684;0%
Acopiara, CE;população 52.903;0,1%
Aiuaba, CE;população 16.893;0,1%
Alcântaras, CE;população 11.247;0,1%
Altaneira, CE;população 7.271;0,1%
Alto Santo, CE;população 16.823;0%
Amontada, CE;população 41.672;0,1%
Antonina do Norte, CE;população 7.200;0,1%
Apuiarés, CE;população 14.483;0%
Aquiraz, CE;população 76.967;0,1%
Aracati, CE;população 72.248;0%
Aracoiaba, CE;população 26.062;0,1%
Ararendá, CE;população 10.750;0,1%
Araripe, CE;população 21.230;0,1%
Aratuba, CE;população 11.419;0,1%
Arneiroz, CE;população 7.768;0,1%
Assaré, CE;população 23.058;0,1%
Aurora, CE;população 24.658;0,1%
Baixio, CE;população 6.182;0,1%
Banabuiú, CE;população 17.842;0,1%
Barbalha, CE;população 58.347;0,1%
Barreira, CE;população 20.532;0,1%
Barro, CE;população 22.193;0,2%
Barroquinha, CE;população 14.800;0,2%
Baturité, CE;população 34.735;0,1%
Beberibe, CE;população 51.885;0%
Bela Cruz, CE;população 31.956;0%
Boa Viagem, CE;população 53.725;0,2%
Brejo Santo, CE;população 47.645;0,1%
Camocim, CE;população 62.201;0%
Campos Sales, CE;população 27.077;0,1%
Canindé, CE;população 76.724;0%
Capistrano, CE;população 17.523;0,2%
Caridade, CE;população 21.524;0%
Cariré, CE;população 18.637;0%
Caririaçu, CE;população 26.840;0,1%
Cariús, CE;população 18.813;0,2%
Carnaubal, CE;população 17.374;0,1%
Cascavel, CE;população 69.498;0,1%
Catarina, CE;população 19.882;0,1%
Catunda, CE;população 10.257;0,1%
Caucaia, CE;população 349.526;0,1%
Cedro, CE;população 24.986;0,1%
Chaval, CE;população 12.888;0,1%
Choró, CE;população 13.246;0,1%
Chorozinho, CE;população 19.189;0%
Coreaú, CE;população 22.773;0%
Crateús, CE;população 74.188;0,1%
Crato, CE;população 127.657;0,1%
Croatá, CE;população 17.650;0,1%
Cruz, CE;população 23.514;0,1%
Deputado Irapuan Pinheiro, CE;população 9.403;0,1%
Ererê, CE;população 7.073;0,1%
Eusébio, CE;população 50.308;0,1%
Farias Brito, CE;população 18.937;0%
Forquilha, CE;população 23.276;0%
Fortaleza, CE;população 2.571.896;0,1%
Fortim, CE;população 15.781;0,1%
Frecheirinha, CE;população 13.473;0,1%
General Sampaio, CE;população 6.679;0,1%
Graça, CE;população 15.287;0,2%
Granja, CE;população 53.682;0,1%
Granjeiro, CE;população 4.531;0,1%
Groaíras, CE;população 10.759;0,1%
Guaiúba, CE;população 25.581;0,2%
Guaraciaba do Norte, CE;população 38.995;0%
Guaramiranga, CE;população 3.812;0,1%
Hidrolândia, CE;população 19.970;0,1%
Horizonte, CE;população 62.002;0,1%
Ibaretama, CE;população 13.172;0%
Ibiapina, CE;população 24.555;0%
Ibicuitinga, CE;população 12.012;0,1%
Icapuí, CE;população 19.276;0,1%
Icó, CE;população 67.045;0,1%
Iguatu, CE;população 100.733;0,1%
Independência, CE;população 25.952;0,1%
Ipaporanga, CE;população 11.500;0,1%
Ipaumirim, CE;população 12.281;0,1%
Ipu, CE;população 41.292;0,2%
Ipueiras, CE;população 38.089;0,1%
Iracema, CE;população 14.042;0%
Irauçuba, CE;população 23.376;0%
Itaiçaba, CE;população 7.612;0,1%
Itaitinga, CE;população 38.131;0,1%
Itapagé, CE;população 50.671;0,1%
Itapipoca, CE;população 123.613;0,1%
Itapiúna, CE;população 19.570;0,1%
Itarema, CE;população 39.955;0%
Itatira, CE;população 20.077;0,1%
Jaguaretama, CE;população 18.018;0%
Jaguaribara, CE;população 10.999;0,2%
Jaguaribe, CE;população 34.621;0,1%
Jaguaruana, CE;população 33.324;0,1%
Jardim, CE;população 27.069;0,1%
Jati, CE;população 7.785;0,1%
Jijoca de Jericoacoara, CE;população 18.616;0,2%
Juazeiro do Norte, CE;população 263.704;0,1%
Jucás, CE;população 24.417;0,2%
Lavras da Mangabeira, CE;população 31.409;0,2%
Limoeiro do Norte, CE;população 57.782;0,1%
Madalena, CE;população 19.225;0,1%
Maracanaú, CE;população 219.749;0,1%
Maranguape, CE;população 122.020;0,1%
Marco, CE;população 26.219;0%
Martinópole, CE;população 10.796;0,1%
Massapê, CE;população 37.214;0,1%
Mauriti, CE;população 45.881;0,1%
Meruoca, CE;população 14.529;0,1%
Milagres, CE;população 28.419;0%
Milhã, CE;população 13.188;0,2%
Miraíma, CE;população 13.345;0%
Missão Velha, CE;população 35.150;0,1%
Mombaça, CE;população 43.557;0,1%
Monsenhor Tabosa, CE;população 16.998;0%
Morada Nova, CE;população 62.091;0,1%
Moraújo, CE;população 8.457;0,1%
Morrinhos, CE;população 21.737;0,1%
Mucambo, CE;população 14.346;0,2%
Mulungu, CE;população 12.364;0%
Nova Olinda, CE;população 15.048;0%
Nova Russas, CE;população 31.783;0,1%
Novo Oriente, CE;população 28.149;0,3%
Ocara, CE;população 24.979;0,1%
Orós, CE;população 21.447;0,1%
Pacajus, CE;população 67.678;0,1%
Pacatuba, CE;população 79.077;0,1%
Pacoti, CE;população 11.884;0%
Pacujá, CE;população 6.150;0,1%
Palhano, CE;população 9.169;0,1%
Palmácia, CE;população 12.762;0,1%
Paracuru, CE;população 33.178;0,1%
Paraipaba, CE;população 31.705;0,1%
Parambu, CE;população 31.376;0,1%
Paramoti, CE;população 11.533;0,2%
Pedra Branca, CE;população 42.696;0,1%
Penaforte, CE;população 8.743;0,1%
Pentecoste, CE;população 36.611;0%
Pereiro, CE;população 16.089;0,2%
Pindoretama, CE;população 19.975;0,1%
Piquet Carneiro, CE;população 16.318;0,2%
Pires Ferreira, CE;população 10.616;0,1%
Poranga, CE;população 12.214;0,2%
Porteiras, CE;população 15.058;0%
Potengi, CE;população 10.722;0,1%
Potiretama, CE;população 6.299;0,1%
Quiterianópolis, CE;população 20.600;0,1%
Quixadá, CE;população 84.684;0,1%
Quixelô, CE;população 14.997;0,1%
Quixeramobim, CE;população 76.386;0,1%
Quixeré, CE;população 21.410;0,2%
Redenção, CE;população 27.182;0,1%
Reriutaba, CE;população 19.145;0,2%
Russas, CE;população 74.243;0,1%
Saboeiro, CE;população 15.793;0,1%
Salitre, CE;população 16.070;0,3%
Santana do Acaraú, CE;população 31.369;0,1%
Santana do Cariri, CE;população 17.457;0,1%
Santa Quitéria, CE;população 43.359;0,1%
São Benedito, CE;população 45.917;0%
São Gonçalo do Amarante, CE;população 46.783;0,1%
São João do Jaguaribe, CE;população 7.774;0,1%
São Luís do Curu, CE;população 12.713;0%
Senador Pompeu, CE;população 26.600;0%
Senador Sá, CE;população 7.290;0,1%
Sobral, CE;população 199.750;0,1%
Solonópole, CE;população 18.060;0,1%
Tabuleiro do Norte, CE;população 30.143;0%
Tamboril, CE;população 25.635;0%
Tarrafas, CE;população 8.923;0,1%
Tauá, CE;população 57.478;0,1%
Tejuçuoca, CE;população 18.301;0,1%
Tianguá, CE;população 72.803;0,1%
Trairi, CE;população 53.998;0%
Tururu, CE;população 15.413;0,2%
Ubajara, CE;população 33.505;0,1%
Umari, CE;população 7.662;0,1%
Umirim, CE;população 19.437;0%
Uruburetama, CE;população 20.991;0%
Uruoca, CE;população 13.435;0,2%
Varjota, CE;população 18.081;0%
Várzea Alegre, CE;população 39.861;0,1%
Viçosa do Ceará, CE;população 58.332;0,1%
Acari, RN;população 11.349;0,3%
Açu, RN;população 56.829;0,2%
Afonso Bezerra, RN;população 11.197;0,3%
Água Nova, RN;população 3.183;0,2%
Alexandria, RN;população 13.864;0,1%
Almino Afonso, RN;população 4.922;0,1%
Alto do Rodrigues, RN;população 13.680;0,2%
Angicos, RN;população 11.906;0%
Antônio Martins, RN;população 7.188;0,1%
Apodi, RN;população 36.120;0,1%
Areia Branca, RN;população 27.115;0%
Arês, RN;população 13.905;0%
Augusto Severo, RN;população 9.688;0,1%
Baía Formosa, RN;população 9.116;0,1%
Baraúna, RN;população 26.799;0,1%
Barcelona, RN;população 4.067;0,2%
Bento Fernandes, RN;população 5.422;0,1%
Bodó, RN;população 2.385;0,1%
Bom Jesus, RN;população 10.040;0,1%
Brejinho, RN;população 12.399;0,1%
Caiçara do Norte, RN;população 6.568;0,1%
Caiçara do Rio do Vento, RN;população 3.570;0,1%
Caicó, RN;população 66.759;0,1%
Campo Redondo, RN;população 10.974;0,1%
Canguaretama, RN;população 33.289;0%
Caraúbas, RN;população 21.750;0,1%
